Timestamp,Local time,Pleasure,Arousal,Dominance
1749333780.8189,15:03:00.818,0.98,0.16,0.14
1749333781.3183,15:03:01.318,0.98,0.16,0.14
1749333781.8181,15:03:01.818,0.98,0.16,0.14
1749333782.3184,15:03:02.318,0.98,0.16,0.14
1749333782.818,15:03:02.818,0.98,0.17,0.14
1749333783.3172,15:03:03.317,0.97,0.15,0.17
1749333783.8173,15:03:03.817,0.97,0.15,0.17
1749333784.3175,15:03:04.317,0.98,0.14,0.16
1749333784.8171,15:03:04.817,0.98,0.14,0.16
1749333785.3172,15:03:05.317,0.98,0.14,0.16
1749333785.8171,15:03:05.817,0.98,0.15,0.16
1749333786.3165,15:03:06.316,0.98,0.17,0.14
1749333786.8166,15:03:06.816,0.98,0.18,0.12
1749333787.3166,15:03:07.316,0.98,0.18,0.10
1749333787.8159,15:03:07.815,0.98,0.20,0.07
1749333788.316,15:03:08.316,0.98,0.20,0.07
1749333788.8164,15:03:08.816,0.97,0.21,0.08
1749333789.3156,15:03:09.315,0.98,0.19,0.12
1749333789.8157,15:03:09.815,0.98,0.14,0.15
1749333790.3159,15:03:10.315,0.98,0.13,0.17
1749333790.8151,15:03:10.815,0.98,0.12,0.17
1749333791.315,15:03:11.315,0.98,0.12,0.17
1749333791.8154,15:03:11.815,0.98,0.12,0.18
1749333792.315,15:03:12.315,0.98,0.12,0.18
1749333792.8149,15:03:12.814,0.97,0.12,0.19
1749333793.3153,15:03:13.315,0.97,0.12,0.19
1749333793.8147,15:03:13.814,0.98,0.13,0.17
1749333794.3147,15:03:14.314,0.97,0.16,0.16
1749333794.8149,15:03:14.814,0.97,0.18,0.15
1749333795.3143,15:03:15.314,0.97,0.16,0.17
1749333795.8142,15:03:15.814,0.97,0.14,0.18
1749333796.3146,15:03:16.314,0.98,0.12,0.17
1749333796.8141,15:03:16.814,0.98,0.12,0.16
1749333797.3138,15:03:17.313,0.98,0.12,0.14
1749333797.814,15:03:17.814,0.98,0.11,0.15
1749333798.3131,15:03:18.313,0.98,0.11,0.15
1749333798.8127,15:03:18.812,0.98,0.09,0.17
1749333799.3129,15:03:19.312,0.98,0.09,0.19
1749333799.8128,15:03:19.812,0.98,0.11,0.19
1749333800.3122,15:03:20.312,0.98,0.12,0.18
1749333800.8122,15:03:20.812,0.97,0.15,0.17
1749333801.3119,15:03:21.311,0.97,0.18,0.15
1749333801.8113,15:03:21.811,0.97,0.18,0.15
1749333802.3113,15:03:22.311,0.97,0.18,0.14
1749333802.8114,15:03:22.811,0.97,0.17,0.15
1749333803.311,15:03:23.311,0.97,0.18,0.15
1749333803.8112,15:03:23.811,0.97,0.18,0.15
1749333804.3113,15:03:24.311,0.97,0.18,0.15
1749333804.8109,15:03:24.810,0.98,0.17,0.14
1749333805.3109,15:03:25.310,0.98,0.15,0.15
1749333805.8111,15:03:25.811,0.98,0.16,0.15
1749333806.3105,15:03:26.310,0.97,0.15,0.17
1749333806.8103,15:03:26.810,0.97,0.15,0.17
1749333807.3104,15:03:27.310,0.97,0.14,0.17
1749333807.8096,15:03:27.809,0.98,0.12,0.18
1749333808.3098,15:03:28.309,0.98,0.12,0.18
1749333808.8099,15:03:28.809,0.98,0.12,0.18
1749333809.3093,15:03:29.309,0.97,0.09,0.21
1749333809.8091,15:03:29.809,0.97,0.07,0.21
1749333810.3094,15:03:30.309,0.98,0.10,0.18
1749333810.8089,15:03:30.808,0.98,0.11,0.16
1749333811.3083,15:03:31.308,0.98,0.13,0.16
1749333811.8088,15:03:31.808,0.98,0.18,0.12
1749333812.3083,15:03:32.308,0.97,0.21,0.11
1749333812.8081,15:03:32.808,0.97,0.22,0.11
1749333813.3083,15:03:33.308,0.97,0.22,0.10
1749333813.8082,15:03:33.808,0.97,0.21,0.12
1749333814.3077,15:03:34.307,0.97,0.21,0.12
1749333814.8078,15:03:34.807,0.97,0.21,0.13
1749333815.3072,15:03:35.307,0.97,0.20,0.13
1749333815.8066,15:03:35.806,0.97,0.19,0.14
1749333816.3071,15:03:36.307,0.97,0.19,0.14
1749333816.8071,15:03:36.807,0.97,0.19,0.14
1749333817.3065,15:03:37.306,0.97,0.18,0.15
1749333817.807,15:03:37.807,0.97,0.17,0.16
1749333818.3068,15:03:38.306,0.97,0.16,0.16
1749333818.8062,15:03:38.806,0.97,0.19,0.13
1749333819.3063,15:03:39.306,0.97,0.21,0.12
1749333819.8061,15:03:39.806,0.97,0.20,0.14
1749333820.3057,15:03:40.305,0.97,0.18,0.15
1749333820.8062,15:03:40.806,0.97,0.16,0.17
1749333821.306,15:03:41.306,0.97,0.14,0.18
1749333821.8054,15:03:41.805,0.97,0.10,0.21
1749333822.3057,15:03:42.305,0.97,0.06,0.25
1749333822.8059,15:03:42.805,0.97,0.05,0.25
1749333823.3053,15:03:43.305,0.97,0.04,0.25
1749333823.8054,15:03:43.805,0.97,0.06,0.23
1749333824.3053,15:03:44.305,0.97,0.06,0.23
1749333824.8046,15:03:44.804,0.97,0.06,0.22
1749333825.3042,15:03:45.304,0.98,0.09,0.20
1749333825.8045,15:03:45.804,0.98,0.10,0.19
1749333826.304,15:03:46.304,0.98,0.10,0.18
1749333826.8034,15:03:46.803,0.98,0.10,0.17
1749333827.304,15:03:47.304,0.98,0.14,0.17
1749333827.8037,15:03:47.803,0.98,0.14,0.17
1749333828.3033,15:03:48.303,0.98,0.13,0.18
1749333828.8037,15:03:48.803,0.98,0.12,0.19
1749333829.3034,15:03:49.303,0.97,0.09,0.20
1749333829.803,15:03:49.803,0.97,0.06,0.22
1749333830.3034,15:03:50.303,0.97,0.05,0.23
1749333830.8035,15:03:50.803,0.97,0.04,0.23
1749333831.3029,15:03:51.302,0.97,0.03,0.23
1749333831.8033,15:03:51.803,0.97,0.04,0.24
1749333832.3033,15:03:52.303,0.97,0.06,0.23
1749333832.8029,15:03:52.802,0.97,0.08,0.22
1749333833.3031,15:03:53.303,0.97,0.09,0.21
1749333833.8032,15:03:53.803,0.97,0.10,0.20
1749333834.3024,15:03:54.302,0.97,0.09,0.21
1749333834.8025,15:03:54.802,0.97,0.10,0.21
1749333835.3025,15:03:55.302,0.97,0.07,0.23
1749333835.8019,15:03:55.801,0.97,0.06,0.24
1749333836.3018,15:03:56.301,0.97,0.06,0.24
1749333836.8018,15:03:56.801,0.97,0.06,0.22
1749333837.301,15:03:57.301,0.98,0.10,0.19
1749333837.8007,15:03:57.800,0.98,0.13,0.17
1749333838.3007,15:03:58.300,0.98,0.16,0.14
1749333838.7999,15:03:58.799,0.98,0.15,0.15
1749333839.3,15:03:59.300,0.98,0.15,0.16
1749333839.8001,15:03:59.800,0.98,0.15,0.16
1749333840.2997,15:04:00.299,0.97,0.17,0.17
1749333840.7996,15:04:00.799,0.97,0.16,0.18
1749333841.2998,15:04:01.299,0.97,0.16,0.18
1749333841.7994,15:04:01.799,0.97,0.15,0.18
1749333842.2989,15:04:02.298,0.97,0.15,0.18
1749333842.7991,15:04:02.799,0.97,0.14,0.17
1749333843.2985,15:04:03.298,0.98,0.14,0.17
1749333843.7984,15:04:03.798,0.98,0.13,0.18
1749333844.2986,15:04:04.298,0.98,0.12,0.18
1749333844.798,15:04:04.798,0.97,0.12,0.19
1749333845.2977,15:04:05.297,0.97,0.11,0.21
1749333845.7979,15:04:05.797,0.97,0.10,0.23
1749333846.2973,15:04:06.297,0.97,0.06,0.25
1749333846.7968,15:04:06.796,0.97,0.07,0.25
1749333847.2972,15:04:07.297,0.97,0.08,0.23
1749333847.7972,15:04:07.797,0.97,0.12,0.21
1749333848.2971,15:04:08.297,0.97,0.13,0.20
1749333848.7971,15:04:08.797,0.97,0.13,0.20
1749333849.2967,15:04:09.296,0.97,0.13,0.20
1749333849.7964,15:04:09.796,0.97,0.13,0.20
1749333850.2964,15:04:10.296,0.97,0.12,0.20
1749333850.7963,15:04:10.796,0.97,0.11,0.21
1749333851.2958,15:04:11.295,0.97,0.11,0.21
1749333851.7958,15:04:11.795,0.97,0.11,0.20
1749333852.2958,15:04:12.295,0.97,0.12,0.20
1749333852.795,15:04:12.795,0.97,0.14,0.19
1749333853.2948,15:04:13.294,0.98,0.14,0.16
1749333853.7949,15:04:13.794,0.97,0.15,0.16
1749333854.2943,15:04:14.294,0.97,0.16,0.16
1749333854.7941,15:04:14.794,0.97,0.19,0.15
1749333855.2948,15:04:15.294,0.97,0.20,0.13
1749333855.7944,15:04:15.794,0.97,0.19,0.12
1749333856.294,15:04:16.294,0.98,0.19,0.11
1749333856.7943,15:04:16.794,0.97,0.20,0.12
1749333857.294,15:04:17.294,0.97,0.20,0.13
1749333857.7936,15:04:17.793,0.97,0.19,0.16
1749333858.2939,15:04:18.293,0.97,0.16,0.18
1749333858.7936,15:04:18.793,0.97,0.16,0.17
1749333859.2934,15:04:19.293,0.97,0.16,0.18
1749333859.7939,15:04:19.793,0.97,0.15,0.19
1749333860.2935,15:04:20.293,0.97,0.16,0.18
1749333860.7929,15:04:20.792,0.97,0.18,0.15
1749333861.2932,15:04:21.293,0.97,0.20,0.14
1749333861.7931,15:04:21.793,0.97,0.21,0.13
1749333862.2929,15:04:22.292,0.97,0.21,0.13
1749333862.7932,15:04:22.793,0.97,0.21,0.14
1749333863.293,15:04:23.293,0.97,0.23,0.12
1749333863.7924,15:04:23.792,0.97,0.23,0.13
1749333864.2927,15:04:24.292,0.96,0.23,0.13
1749333864.7927,15:04:24.792,0.97,0.22,0.14
1749333865.2919,15:04:25.291,0.97,0.22,0.12
1749333865.7923,15:04:25.792,0.96,0.24,0.11
1749333866.2923,15:04:26.292,0.96,0.26,0.11
1749333866.7919,15:04:26.791,0.96,0.26,0.12
1749333867.292,15:04:27.292,0.96,0.25,0.13
1749333867.7916,15:04:27.791,0.96,0.23,0.13
1749333868.291,15:04:28.291,0.96,0.23,0.14
1749333868.7913,15:04:28.791,0.97,0.19,0.16
1749333869.2911,15:04:29.291,0.97,0.16,0.18
1749333869.791,15:04:29.791,0.97,0.17,0.17
1749333870.291,15:04:30.291,0.97,0.18,0.15
1749333870.7913,15:04:30.791,0.97,0.21,0.15
1749333871.2906,15:04:31.290,0.97,0.20,0.15
1749333871.7903,15:04:31.790,0.97,0.20,0.15
1749333872.2903,15:04:32.290,0.97,0.21,0.14
1749333872.79,15:04:32.790,0.97,0.20,0.15
1749333873.2898,15:04:33.289,0.97,0.19,0.16
1749333873.7902,15:04:33.790,0.97,0.18,0.17
1749333874.2897,15:04:34.289,0.97,0.19,0.17
1749333874.7895,15:04:34.789,0.97,0.18,0.18
1749333875.2897,15:04:35.289,0.97,0.18,0.17
1749333875.7898,15:04:35.789,0.97,0.16,0.18
1749333876.2891,15:04:36.289,0.97,0.17,0.18
1749333876.7893,15:04:36.789,0.97,0.21,0.15
1749333877.2891,15:04:37.289,0.97,0.19,0.14
1749333877.7885,15:04:37.788,0.97,0.19,0.14
1749333878.2886,15:04:38.288,0.97,0.18,0.16
1749333878.788,15:04:38.788,0.97,0.19,0.16
1749333879.2872,15:04:39.287,0.97,0.18,0.16
1749333879.7871,15:04:39.787,0.97,0.15,0.18
1749333880.2869,15:04:40.286,0.97,0.11,0.19
1749333880.7865,15:04:40.786,0.97,0.09,0.21
1749333881.2866,15:04:41.286,0.97,0.07,0.23
1749333881.7866,15:04:41.786,0.97,0.07,0.23
1749333882.286,15:04:42.286,0.97,0.09,0.23
1749333882.7861,15:04:42.786,0.97,0.09,0.22
1749333883.2861,15:04:43.286,0.97,0.09,0.21
1749333883.7857,15:04:43.785,0.97,0.08,0.22
1749333884.2854,15:04:44.285,0.97,0.07,0.22
1749333884.7856,15:04:44.785,0.97,0.09,0.21
1749333885.2848,15:04:45.284,0.98,0.12,0.19
1749333885.7849,15:04:45.784,0.97,0.15,0.17
1749333886.2849,15:04:46.284,0.97,0.18,0.14
1749333886.7843,15:04:46.784,0.97,0.19,0.13
1749333887.2852,15:04:47.285,0.97,0.19,0.14
1749333887.7848,15:04:47.784,0.97,0.19,0.13
1749333888.2842,15:04:48.284,0.97,0.19,0.15
1749333888.7843,15:04:48.784,0.97,0.17,0.16
1749333889.2843,15:04:49.284,0.97,0.17,0.16
1749333889.7841,15:04:49.784,0.98,0.14,0.17
1749333890.2838,15:04:50.283,0.98,0.15,0.15
1749333890.7838,15:04:50.783,0.98,0.16,0.14
1749333891.283,15:04:51.283,0.98,0.17,0.14
1749333891.7825,15:04:51.782,0.97,0.17,0.16
1749333892.2827,15:04:52.282,0.97,0.17,0.16
1749333892.7826,15:04:52.782,0.97,0.17,0.16
1749333893.2823,15:04:53.282,0.97,0.19,0.15
1749333893.7826,15:04:53.782,0.97,0.20,0.13
1749333894.2822,15:04:54.282,0.97,0.21,0.12
1749333894.7818,15:04:54.781,0.96,0.26,0.10
1749333895.2816,15:04:55.281,0.96,0.26,0.10
1749333895.7816,15:04:55.781,0.96,0.26,0.10
1749333896.2811,15:04:56.281,0.96,0.27,0.10
1749333896.7811,15:04:56.781,0.96,0.25,0.11
1749333897.2812,15:04:57.281,0.97,0.22,0.14
1749333897.7806,15:04:57.780,0.97,0.21,0.15
1749333898.281,15:04:58.281,0.97,0.19,0.16
1749333898.7813,15:04:58.781,0.97,0.20,0.15
1749333899.2809,15:04:59.280,0.97,0.19,0.16
1749333899.7805,15:04:59.780,0.97,0.16,0.17
1749333900.2806,15:05:00.280,0.97,0.15,0.18
1749333900.7802,15:05:00.780,0.97,0.16,0.18
1749333901.2802,15:05:01.280,0.97,0.16,0.18
1749333901.7803,15:05:01.780,0.97,0.15,0.17
1749333902.2797,15:05:02.279,0.97,0.16,0.15
1749333902.7795,15:05:02.779,0.97,0.17,0.15
1749333903.28,15:05:03.280,0.98,0.17,0.15
1749333903.7792,15:05:03.779,0.98,0.16,0.15
1749333904.279,15:05:04.279,0.98,0.16,0.16
1749333904.7793,15:05:04.779,0.98,0.15,0.16
1749333905.2787,15:05:05.278,0.98,0.13,0.17
1749333905.7785,15:05:05.778,0.98,0.12,0.18
1749333906.2787,15:05:06.278,0.98,0.11,0.18
1749333906.7782,15:05:06.778,0.98,0.12,0.18
1749333907.2776,15:05:07.277,0.98,0.11,0.19
1749333907.7777,15:05:07.777,0.97,0.07,0.21
1749333908.2775,15:05:08.277,0.97,0.08,0.21
1749333908.7769,15:05:08.776,0.97,0.10,0.22
1749333909.2776,15:05:09.277,0.97,0.11,0.21
1749333909.7776,15:05:09.777,0.97,0.15,0.19
1749333910.277,15:05:10.277,0.97,0.18,0.17
1749333910.7773,15:05:10.777,0.97,0.19,0.16
1749333911.277,15:05:11.277,0.97,0.18,0.17
1749333911.7768,15:05:11.776,0.97,0.16,0.15
1749333912.2773,15:05:12.277,0.98,0.14,0.17
1749333912.7771,15:05:12.777,0.97,0.14,0.19
1749333913.277,15:05:13.277,0.97,0.12,0.19
1749333913.7772,15:05:13.777,0.97,0.11,0.20
1749333914.2768,15:05:14.276,0.97,0.13,0.18
1749333914.7763,15:05:14.776,0.98,0.14,0.16
1749333915.2761,15:05:15.276,0.98,0.14,0.15
1749333915.7759,15:05:15.775,0.98,0.13,0.16
1749333916.2756,15:05:16.275,0.98,0.15,0.15
1749333916.7758,15:05:16.775,0.97,0.17,0.15
1749333917.2756,15:05:17.275,0.97,0.16,0.16
1749333917.7753,15:05:17.775,0.97,0.17,0.16
1749333918.2749,15:05:18.274,0.97,0.20,0.14
1749333918.7751,15:05:18.775,0.97,0.19,0.14
1749333919.2745,15:05:19.274,0.97,0.20,0.13
1749333919.7741,15:05:19.774,0.97,0.21,0.12
1749333920.2742,15:05:20.274,0.97,0.20,0.10
1749333920.7741,15:05:20.774,0.98,0.18,0.12
1749333921.2737,15:05:21.273,0.98,0.14,0.16
1749333921.7739,15:05:21.773,0.98,0.13,0.18
1749333922.2735,15:05:22.273,0.97,0.09,0.21
1749333922.7727,15:05:22.772,0.97,0.07,0.23
1749333923.2727,15:05:23.272,0.97,0.08,0.22
1749333923.7724,15:05:23.772,0.97,0.06,0.22
1749333924.2718,15:05:24.271,0.97,0.07,0.22
1749333924.7726,15:05:24.772,0.97,0.08,0.22
1749333925.2723,15:05:25.272,0.98,0.10,0.20
1749333925.7717,15:05:25.771,0.98,0.11,0.19
1749333926.2721,15:05:26.272,0.97,0.11,0.20
1749333926.772,15:05:26.772,0.97,0.07,0.22
1749333927.2716,15:05:27.271,0.97,0.07,0.22
1749333927.7718,15:05:27.771,0.97,0.05,0.23
1749333928.2717,15:05:28.271,0.97,0.05,0.23
1749333928.7713,15:05:28.771,0.98,0.08,0.20
1749333929.2713,15:05:29.271,0.98,0.11,0.18
1749333929.7716,15:05:29.771,0.98,0.11,0.18
1749333930.271,15:05:30.271,0.98,0.11,0.19
1749333930.7708,15:05:30.770,0.97,0.10,0.20
1749333931.2709,15:05:31.270,0.97,0.10,0.21
1749333931.7703,15:05:31.770,0.97,0.10,0.20
1749333932.2704,15:05:32.270,0.97,0.08,0.21
1749333932.7705,15:05:32.770,0.97,0.08,0.22
1749333933.2699,15:05:33.269,0.98,0.07,0.21
1749333933.7698,15:05:33.769,0.97,0.07,0.21
1749333934.27,15:05:34.270,0.97,0.06,0.22
1749333934.7694,15:05:34.769,0.97,0.04,0.24
1749333935.2691,15:05:35.269,0.97,0.04,0.24
1749333935.7695,15:05:35.769,0.97,0.06,0.23
1749333936.2689,15:05:36.268,0.97,0.09,0.22
1749333936.7688,15:05:36.768,0.97,0.09,0.22
1749333937.269,15:05:37.269,0.97,0.08,0.23
1749333937.7682,15:05:37.768,0.97,0.09,0.22
1749333938.2681,15:05:38.268,0.98,0.09,0.20
1749333938.7685,15:05:38.768,0.98,0.09,0.20
1749333939.2679,15:05:39.267,0.97,0.08,0.22
1749333939.7676,15:05:39.767,0.97,0.08,0.22
1749333940.268,15:05:40.268,0.97,0.12,0.20
1749333940.768,15:05:40.768,0.97,0.16,0.17
1749333941.2677,15:05:41.267,0.97,0.17,0.15
1749333941.7675,15:05:41.767,0.97,0.19,0.14
1749333942.2671,15:05:42.267,0.97,0.21,0.13
1749333942.7668,15:05:42.766,0.96,0.24,0.12
1749333943.2666,15:05:43.266,0.96,0.25,0.11
1749333943.7664,15:05:43.766,0.96,0.25,0.11
1749333944.2663,15:05:44.266,0.97,0.20,0.13
1749333944.7663,15:05:44.766,0.97,0.17,0.16
1749333945.2665,15:05:45.266,0.98,0.14,0.16
1749333945.7664,15:05:45.766,0.98,0.15,0.15
1749333946.266,15:05:46.266,0.98,0.16,0.14
1749333946.7658,15:05:46.765,0.98,0.16,0.13
1749333947.2653,15:05:47.265,0.98,0.15,0.12
1749333947.7649,15:05:47.764,0.98,0.15,0.13
1749333948.2652,15:05:48.265,0.98,0.14,0.15
1749333948.7648,15:05:48.764,0.98,0.14,0.15
1749333949.2646,15:05:49.264,0.98,0.13,0.16
1749333949.7653,15:05:49.765,0.98,0.12,0.16
1749333950.2648,15:05:50.264,0.98,0.12,0.15
1749333950.7648,15:05:50.764,0.98,0.12,0.16
1749333951.2651,15:05:51.265,0.98,0.11,0.17
1749333951.7643,15:05:51.764,0.98,0.11,0.18
1749333952.2641,15:05:52.264,0.98,0.11,0.19
1749333952.7648,15:05:52.764,0.97,0.11,0.19
1749333953.264,15:05:53.264,0.98,0.10,0.19
1749333953.7634,15:05:53.763,0.97,0.09,0.21
1749333954.2637,15:05:54.263,0.97,0.09,0.21
1749333954.7633,15:05:54.763,0.98,0.10,0.19
1749333955.2627,15:05:55.262,0.98,0.11,0.17
1749333955.7632,15:05:55.763,0.98,0.12,0.16
1749333956.2628,15:05:56.262,0.98,0.13,0.15
1749333956.7626,15:05:56.762,0.98,0.14,0.15
1749333957.2627,15:05:57.262,0.98,0.15,0.12
1749333957.7621,15:05:57.762,0.98,0.16,0.12
1749333958.2615,15:05:58.261,0.98,0.16,0.12
1749333958.7616,15:05:58.761,0.98,0.16,0.14
1749333959.2614,15:05:59.261,0.98,0.16,0.14
1749333959.761,15:05:59.761,0.98,0.19,0.12
1749333960.2611,15:06:00.261,0.97,0.22,0.08
1749333960.7613,15:06:00.761,0.97,0.22,0.07
1749333961.2607,15:06:01.260,0.97,0.22,0.02
1749333961.7608,15:06:01.760,0.97,0.24,-0.02
1749333962.2608,15:06:02.260,0.97,0.25,-0.03
1749333962.7607,15:06:02.760,0.96,0.28,-0.05
1749333963.2608,15:06:03.260,0.95,0.31,-0.06
1749333963.7608,15:06:03.760,0.94,0.33,-0.05
1749333964.2604,15:06:04.260,0.94,0.33,-0.05
1749333964.7601,15:06:04.760,0.94,0.35,-0.05
1749333965.2602,15:06:05.260,0.95,0.32,-0.05
1749333965.7598,15:06:05.759,0.89,0.42,-0.17
1749333966.2593,15:06:06.259,0.92,0.37,-0.15
1749333966.7595,15:06:06.759,0.92,0.37,-0.15
1749333967.2594,15:06:07.259,0.85,0.45,-0.26
1749333967.7592,15:06:07.759,0.80,0.53,-0.30
1749333968.2592,15:06:08.259,0.93,0.35,-0.09
1749333968.7589,15:06:08.758,0.93,0.37,-0.09
1749333969.2585,15:06:09.258,0.92,0.38,-0.09
